index,geometry,인구수,건물수,공시지가,교통혼잡도,주차구획수,불법주정차,행정동명
1037,"POLYGON ((14153960.15896217 4275040.16761297, 14154060.15896217 4275040.16761297, 14154060.15896217 4274940.16761297, 14153960.15896217 4274940.16761297, 14153960.15896217 4275040.16761297))",45.0,28.0,1727747.92,0.7358844544913219,,664.0,풍남동
1038,"POLYGON ((14153960.15896217 4274940.16761297, 14154060.15896217 4274940.16761297, 14154060.15896217 4274840.16761297, 14153960.15896217 4274840.16761297, 14153960.15896217 4274940.16761297))",46.0,33.0,1231034.7,0.7358844544913219,,,풍남동
1039,"POLYGON ((14153960.15896217 4275640.16761297, 14154060.15896217 4275640.16761297, 14154060.15896217 4275540.16761297, 14153960.15896217 4275540.16761297, 14153960.15896217 4275640.16761297))",47.0,21.0,2370456.01,0.7358844544913219,,,풍남동
1040,"POLYGON ((14153960.15896217 4275540.16761297, 14154060.15896217 4275540.16761297, 14154060.15896217 4275440.16761297, 14153960.15896217 4275440.16761297, 14153960.15896217 4275540.16761297))",47.0,26.0,2370456.01,0.7358844544913219,,,풍남동
1041,"POLYGON ((14153960.15896217 4275440.16761297, 14154060.15896217 4275440.16761297, 14154060.15896217 4275340.16761297, 14153960.15896217 4275340.16761297, 14153960.15896217 4275440.16761297))",41.0,26.0,1898607.26,0.7358844544913219,,,풍남동
1042,"POLYGON ((14153960.15896217 4275340.16761297, 14154060.15896217 4275340.16761297, 14154060.15896217 4275240.16761297, 14153960.15896217 4275240.16761297, 14153960.15896217 4275340.16761297))",20.0,22.0,1282004.26,0.7358844544913219,,,풍남동
1043,"POLYGON ((14153960.15896217 4274840.16761297, 14154060.15896217 4274840.16761297, 14154060.15896217 4274740.16761297, 14153960.15896217 4274740.16761297, 14153960.15896217 4274840.16761297))",46.0,33.0,1044251.04,0.7358844544913219,,,풍남동
1044,"POLYGON ((14153960.15896217 4274740.16761297, 14154060.15896217 4274740.16761297, 14154060.15896217 4274640.16761297, 14153960.15896217 4274640.16761297, 14153960.15896217 4274740.16761297))",46.0,33.0,1445481.87,0.860028779678821,,,완산동
1045,"POLYGON ((14154060.15896217 4274740.16761297, 14154160.15896217 4274740.16761297, 14154160.15896217 4274640.16761297, 14154060.15896217 4274640.16761297, 14154060.15896217 4274740.16761297))",46.0,33.0,1445481.87,0.860028779678821,,,서서학동
1046,"POLYGON ((14154060.15896217 4275940.16761297, 14154160.15896217 4275940.16761297, 14154160.15896217 4275840.16761297, 14154060.15896217 4275840.16761297, 14154060.15896217 4275940.16761297))",10.0,14.0,1770831.38,0.7358844544913219,,,풍남동
1047,"POLYGON ((14154060.15896217 4275840.16761297, 14154160.15896217 4275840.16761297, 14154160.15896217 4275740.16761297, 14154060.15896217 4275740.16761297, 14154060.15896217 4275840.16761297))",0.0,5.0,1770831.38,0.7358844544913219,,,풍남동
1048,"POLYGON ((14154060.15896217 4275740.16761297, 14154160.15896217 4275740.16761297, 14154160.15896217 4275640.16761297, 14154060.15896217 4275640.16761297, 14154060.15896217 4275740.16761297))",32.0,21.0,1770831.38,0.7358844544913219,,,풍남동
1049,"POLYGON ((14154060.15896217 4275640.16761297, 14154160.15896217 4275640.16761297, 14154160.15896217 4275540.16761297, 14154060.15896217 4275540.16761297, 14154060.15896217 4275640.16761297))",47.0,21.0,1367949.27,0.7358844544913219,,,풍남동
1050,"POLYGON ((14154060.15896217 4276340.16761297, 14154160.15896217 4276340.16761297, 14154160.15896217 4276240.16761297, 14154060.15896217 4276240.16761297, 14154060.15896217 4276340.16761297))",52.0,29.0,958299.01,0.7358844544913219,,,노송동
1051,"POLYGON ((14154060.15896217 4276240.16761297, 14154160.15896217 4276240.16761297, 14154160.15896217 4276140.16761297, 14154060.15896217 4276140.16761297, 14154060.15896217 4276240.16761297))",52.0,29.0,958299.01,0.7358844544913219,,,노송동
1052,"POLYGON ((14154060.15896217 4276140.16761297, 14154160.15896217 4276140.16761297, 14154160.15896217 4276040.16761297, 14154060.15896217 4276040.16761297, 14154060.15896217 4276140.16761297))",22.0,16.0,922300.05,0.7358844544913219,,,풍남동
1053,"POLYGON ((14154060.15896217 4276040.16761297, 14154160.15896217 4276040.16761297, 14154160.15896217 4275940.16761297, 14154060.15896217 4275940.16761297, 14154060.15896217 4276040.16761297))",10.0,14.0,922300.05,0.7358844544913219,,,풍남동
1054,"POLYGON ((14154060.15896217 4275140.16761297, 14154160.15896217 4275140.16761297, 14154160.15896217 4275040.16761297, 14154060.15896217 4275040.16761297, 14154060.15896217 4275140.16761297))",25.0,26.0,1727747.92,0.7358844544913219,,,풍남동
1055,"POLYGON ((14154060.15896217 4275040.16761297, 14154160.15896217 4275040.16761297, 14154160.15896217 4274940.16761297, 14154060.15896217 4274940.16761297, 14154060.15896217 4275040.16761297))",25.0,15.0,1727747.92,0.7358844544913219,,,풍남동
1056,"POLYGON ((14154060.15896217 4274940.16761297, 14154160.15896217 4274940.16761297, 14154160.15896217 4274840.16761297, 14154060.15896217 4274840.16761297, 14154060.15896217 4274940.16761297))",46.0,33.0,1231034.7,0.7358844544913219,,,풍남동
1057,"POLYGON ((14154060.15896217 4274840.16761297, 14154160.15896217 4274840.16761297, 14154160.15896217 4274740.16761297, 14154060.15896217 4274740.16761297, 14154060.15896217 4274840.16761297))",46.0,33.0,1044251.04,0.7358844544913219,,,풍남동
1058,"POLYGON ((14154060.15896217 4275540.16761297, 14154160.15896217 4275540.16761297, 14154160.15896217 4275440.16761297, 14154060.15896217 4275440.16761297, 14154060.15896217 4275540.16761297))",47.0,26.0,989133.0,0.7358844544913219,,,풍남동
1059,"POLYGON ((14154060.15896217 4275440.16761297, 14154160.15896217 4275440.16761297, 14154160.15896217 4275340.16761297, 14154060.15896217 4275340.16761297, 14154060.15896217 4275440.16761297))",41.0,26.0,899426.4,0.7358844544913219,,,풍남동
1060,"POLYGON ((14154060.15896217 4275340.16761297, 14154160.15896217 4275340.16761297, 14154160.15896217 4275240.16761297, 14154060.15896217 4275240.16761297, 14154060.15896217 4275340.16761297))",20.0,22.0,899426.4,0.7358844544913219,,,풍남동
1061,"POLYGON ((14154060.15896217 4275240.16761297, 14154160.15896217 4275240.16761297, 14154160.15896217 4275140.16761297, 14154060.15896217 4275140.16761297, 14154060.15896217 4275240.16761297))",25.0,26.0,1251034.74,0.7358844544913219,,,풍남동
1062,"POLYGON ((14154160.15896217 4275840.16761297, 14154260.15896217 4275840.16761297, 14154260.15896217 4275740.16761297, 14154160.15896217 4275740.16761297, 14154160.15896217 4275840.16761297))",35.0,29.0,1770831.38,0.7358844544913219,,,풍남동
1063,"POLYGON ((14154160.15896217 4275740.16761297, 14154260.15896217 4275740.16761297, 14154260.15896217 4275640.16761297, 14154160.15896217 4275640.16761297, 14154160.15896217 4275740.16761297))",59.0,33.0,1770831.38,0.7358844544913219,,,풍남동
1064,"POLYGON ((14154160.15896217 4275640.16761297, 14154260.15896217 4275640.16761297, 14154260.15896217 4275540.16761297, 14154160.15896217 4275540.16761297, 14154160.15896217 4275640.16761297))",63.0,33.0,1367949.27,0.7358844544913219,,,풍남동
1065,"POLYGON ((14154160.15896217 4275540.16761297, 14154260.15896217 4275540.16761297, 14154260.15896217 4275440.16761297, 14154160.15896217 4275440.16761297, 14154160.15896217 4275540.16761297))",63.0,32.0,1065334.04,0.7358844544913219,,,풍남동
1066,"POLYGON ((14154160.15896217 4276240.16761297, 14154260.15896217 4276240.16761297, 14154260.15896217 4276140.16761297, 14154160.15896217 4276140.16761297, 14154160.15896217 4276240.16761297))",52.0,31.0,1318395.02,0.7358844544913219,,,노송동
1067,"POLYGON ((14154160.15896217 4276140.16761297, 14154260.15896217 4276140.16761297, 14154260.15896217 4276040.16761297, 14154160.15896217 4276040.16761297, 14154160.15896217 4276140.16761297))",46.0,31.0,922300.05,0.7358844544913219,,656.0,풍남동
1068,"POLYGON ((14154160.15896217 4276040.16761297, 14154260.15896217 4276040.16761297, 14154260.15896217 4275940.16761297, 14154160.15896217 4275940.16761297, 14154160.15896217 4276040.16761297))",23.0,19.0,922300.05,0.7358844544913219,,,풍남동
1069,"POLYGON ((14154160.15896217 4275940.16761297, 14154260.15896217 4275940.16761297, 14154260.15896217 4275840.16761297, 14154160.15896217 4275840.16761297, 14154160.15896217 4275940.16761297))",35.0,29.0,1770831.38,0.7358844544913219,,,풍남동
1070,"POLYGON ((14154160.15896217 4275040.16761297, 14154260.15896217 4275040.16761297, 14154260.15896217 4274940.16761297, 14154160.15896217 4274940.16761297, 14154160.15896217 4275040.16761297))",25.0,15.0,3613803.47,0.7358844544913219,,,풍남동
1071,"POLYGON ((14154160.15896217 4274940.16761297, 14154260.15896217 4274940.16761297, 14154260.15896217 4274840.16761297, 14154160.15896217 4274840.16761297, 14154160.15896217 4274940.16761297))",46.0,33.0,2178779.36,0.7358844544913219,,,풍남동
1072,"POLYGON ((14154160.15896217 4274840.16761297, 14154260.15896217 4274840.16761297, 14154260.15896217 4274740.16761297, 14154160.15896217 4274740.16761297, 14154160.15896217 4274840.16761297))",46.0,33.0,1185604.83,0.7358844544913219,,,풍남동
1073,"POLYGON ((14154160.15896217 4274740.16761297, 14154260.15896217 4274740.16761297, 14154260.15896217 4274640.16761297, 14154160.15896217 4274640.16761297, 14154160.15896217 4274740.16761297))",46.0,33.0,1445481.87,0.7358844544913219,,,서서학동
1074,"POLYGON ((14154160.15896217 4275440.16761297, 14154260.15896217 4275440.16761297, 14154260.15896217 4275340.16761297, 14154160.15896217 4275340.16761297, 14154160.15896217 4275440.16761297))",41.0,27.0,1065334.04,0.7358844544913219,,,풍남동
1075,"POLYGON ((14154160.15896217 4275340.16761297, 14154260.15896217 4275340.16761297, 14154260.15896217 4275240.16761297, 14154160.15896217 4275240.16761297, 14154160.15896217 4275340.16761297))",20.0,27.0,899426.4,0.7358844544913219,,,풍남동
1076,"POLYGON ((14154160.15896217 4275240.16761297, 14154260.15896217 4275240.16761297, 14154260.15896217 4275140.16761297, 14154160.15896217 4275140.16761297, 14154160.15896217 4275240.16761297))",25.0,27.0,1251034.74,0.7358844544913219,,,풍남동
1077,"POLYGON ((14154160.15896217 4275140.16761297, 14154260.15896217 4275140.16761297, 14154260.15896217 4275040.16761297, 14154160.15896217 4275040.16761297, 14154160.15896217 4275140.16761297))",25.0,26.0,3613803.47,0.7358844544913219,,,풍남동
1078,"POLYGON ((14154160.15896217 4274640.16761297, 14154260.15896217 4274640.16761297, 14154260.15896217 4274540.16761297, 14154160.15896217 4274540.16761297, 14154160.15896217 4274640.16761297))",29.0,23.0,1445481.87,0.7358844544913219,,,서서학동
1079,"POLYGON ((14154160.15896217 4276340.16761297, 14154260.15896217 4276340.16761297, 14154260.15896217 4276240.16761297, 14154160.15896217 4276240.16761297, 14154160.15896217 4276340.16761297))",52.0,29.0,1318395.02,0.7358844544913219,,,노송동
1080,"POLYGON ((14152960.15896217 4276940.16761297, 14153060.15896217 4276940.16761297, 14153060.15896217 4276840.16761297, 14152960.15896217 4276840.16761297, 14152960.15896217 4276940.16761297))",54.0,24.0,535571.26,0.9751342387079542,,,중앙동
1081,"POLYGON ((14152960.15896217 4276840.16761297, 14153060.15896217 4276840.16761297, 14153060.15896217 4276740.16761297, 14152960.15896217 4276740.16761297, 14152960.15896217 4276840.16761297))",97.0,34.0,592084.07,0.9751342387079542,,,중앙동
1082,"POLYGON ((14152960.15896217 4276740.16761297, 14153060.15896217 4276740.16761297, 14153060.15896217 4276640.16761297, 14152960.15896217 4276640.16761297, 14152960.15896217 4276740.16761297))",273.0,34.0,684512.87,0.9751342387079542,,,중앙동
1083,"POLYGON ((14152960.15896217 4276240.16761297, 14153060.15896217 4276240.16761297, 14153060.15896217 4276140.16761297, 14152960.15896217 4276140.16761297, 14152960.15896217 4276240.16761297))",91.0,52.0,712999.98,0.9751342387079542,,,중앙동
1084,"POLYGON ((14152960.15896217 4276140.16761297, 14153060.15896217 4276140.16761297, 14153060.15896217 4276040.16761297, 14152960.15896217 4276040.16761297, 14152960.15896217 4276140.16761297))",91.0,52.0,641209.06,0.9751342387079542,,,중앙동
1085,"POLYGON ((14152960.15896217 4276040.16761297, 14153060.15896217 4276040.16761297, 14153060.15896217 4275940.16761297, 14152960.15896217 4275940.16761297, 14152960.15896217 4276040.16761297))",44.0,36.0,641209.06,0.9751342387079542,,,중앙동
1086,"POLYGON ((14152960.15896217 4275940.16761297, 14153060.15896217 4275940.16761297, 14153060.15896217 4275840.16761297, 14152960.15896217 4275840.16761297, 14152960.15896217 4275940.16761297))",44.0,36.0,697595.31,0.9751342387079542,,,중앙동
1087,"POLYGON ((14152960.15896217 4276640.16761297, 14153060.15896217 4276640.16761297, 14153060.15896217 4276540.16761297, 14152960.15896217 4276540.16761297, 14152960.15896217 4276640.16761297))",567.0,23.0,1138000.1,0.9751342387079542,,,중앙동
1088,"POLYGON ((14152960.15896217 4276540.16761297, 14153060.15896217 4276540.16761297, 14153060.15896217 4276440.16761297, 14152960.15896217 4276440.16761297, 14152960.15896217 4276540.16761297))",567.0,7.0,1138000.1,0.9751342387079542,,,중앙동
1089,"POLYGON ((14152960.15896217 4276440.16761297, 14153060.15896217 4276440.16761297, 14153060.15896217 4276340.16761297, 14152960.15896217 4276340.16761297, 14152960.15896217 4276440.16761297))",518.0,31.0,712999.98,0.9751342387079542,,,중앙동
1090,"POLYGON ((14152960.15896217 4276340.16761297, 14153060.15896217 4276340.16761297, 14153060.15896217 4276240.16761297, 14152960.15896217 4276240.16761297, 14152960.15896217 4276340.16761297))",82.0,31.0,712999.98,0.9751342387079542,,,중앙동
1091,"POLYGON ((14152960.15896217 4275440.16761297, 14153060.15896217 4275440.16761297, 14153060.15896217 4275340.16761297, 14152960.15896217 4275340.16761297, 14152960.15896217 4275440.16761297))",0.0,2.0,390684.28,0.9751342387079542,,,중앙동
1092,"POLYGON ((14152960.15896217 4275340.16761297, 14153060.15896217 4275340.16761297, 14153060.15896217 4275240.16761297, 14152960.15896217 4275240.16761297, 14152960.15896217 4275340.16761297))",0.0,2.0,390684.28,0.9751342387079542,,,중앙동
1093,"POLYGON ((14152960.15896217 4275240.16761297, 14153060.15896217 4275240.16761297, 14153060.15896217 4275140.16761297, 14152960.15896217 4275140.16761297, 14152960.15896217 4275240.16761297))",0.0,2.0,390684.28,0.9751342387079542,,,중앙동
1094,"POLYGON ((14152960.15896217 4275140.16761297, 14153060.15896217 4275140.16761297, 14153060.15896217 4275040.16761297, 14152960.15896217 4275040.16761297, 14152960.15896217 4275140.16761297))",0.0,1.0,291330.9,0.9751342387079542,,,중앙동
1095,"POLYGON ((14152960.15896217 4275840.16761297, 14153060.15896217 4275840.16761297, 14153060.15896217 4275740.16761297, 14152960.15896217 4275740.16761297, 14152960.15896217 4275840.16761297))",36.0,23.0,697595.31,0.9751342387079542,,654.0,중앙동
1096,"POLYGON ((14152960.15896217 4275740.16761297, 14153060.15896217 4275740.16761297, 14153060.15896217 4275640.16761297, 14152960.15896217 4275640.16761297, 14152960.15896217 4275740.16761297))",36.0,23.0,807555.27,0.9751342387079542,,,중앙동
1097,"POLYGON ((14152960.15896217 4275640.16761297, 14153060.15896217 4275640.16761297, 14153060.15896217 4275540.16761297, 14152960.15896217 4275540.16761297, 14152960.15896217 4275640.16761297))",0.0,12.0,807555.27,0.9751342387079542,,,중앙동
1098,"POLYGON ((14152960.15896217 4275540.16761297, 14153060.15896217 4275540.16761297, 14153060.15896217 4275440.16761297, 14152960.15896217 4275440.16761297, 14152960.15896217 4275540.16761297))",0.0,0.0,150524.21,0.9751342387079542,,,중앙동
1099,"POLYGON ((14152960.15896217 4275040.16761297, 14153060.15896217 4275040.16761297, 14153060.15896217 4274940.16761297, 14152960.15896217 4274940.16761297, 14152960.15896217 4275040.16761297))",60.0,22.0,372248.18,0.9751342387079542,,,완산동
1100,"POLYGON ((14152960.15896217 4279340.16761297, 14153060.15896217 4279340.16761297, 14153060.15896217 4279240.16761297, 14152960.15896217 4279240.16761297, 14152960.15896217 4279340.16761297))",201.0,8.0,721864.47,0.6147164680239814,,,금암1동
1101,"POLYGON ((14152960.15896217 4279240.16761297, 14153060.15896217 4279240.16761297, 14153060.15896217 4279140.16761297, 14152960.15896217 4279140.16761297, 14152960.15896217 4279240.16761297))",201.0,25.0,759722.74,0.6147164680239814,,,금암1동
1102,"POLYGON ((14152960.15896217 4279140.16761297, 14153060.15896217 4279140.16761297, 14153060.15896217 4279040.16761297, 14152960.15896217 4279040.16761297, 14152960.15896217 4279140.16761297))",162.0,25.0,1348910.42,0.6147164680239814,,,금암1동
1103,"POLYGON ((14152960.15896217 4278640.16761297, 14153060.15896217 4278640.16761297, 14153060.15896217 4278540.16761297, 14152960.15896217 4278540.16761297, 14152960.15896217 4278640.16761297))",114.0,49.0,734943.99,0.6147164680239814,,,금암1동
1104,"POLYGON ((14152960.15896217 4278540.16761297, 14153060.15896217 4278540.16761297, 14153060.15896217 4278440.16761297, 14152960.15896217 4278440.16761297, 14152960.15896217 4278540.16761297))",365.0,39.0,675283.06,0.6147164680239814,,,금암1동
1105,"POLYGON ((14152960.15896217 4279040.16761297, 14153060.15896217 4279040.16761297, 14153060.15896217 4278940.16761297, 14152960.15896217 4278940.16761297, 14152960.15896217 4279040.16761297))",112.0,27.0,1348910.42,0.6147164680239814,,,금암1동
1106,"POLYGON ((14152960.15896217 4278940.16761297, 14153060.15896217 4278940.16761297, 14153060.15896217 4278840.16761297, 14152960.15896217 4278840.16761297, 14152960.15896217 4278940.16761297))",112.0,27.0,910705.97,0.6147164680239814,,,금암1동
